kenteken;voertuigsoort;merk;handelsbenaming;vervaldatum_apk;datum_tenaamstelling;inrichting;eerste_kleur;tweede_kleur;aantal_cilinders;massa_ledig_voertuig;massa_rijklaar;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;aantal_deuren;aantal_wielen;europese_voertuigcategorie;plaats_chassisnummer;type_gasinstallatie;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;vervaldatum_apk_dt;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;maximum_last_onder_de_vooras_sen_tezamen_koppeling;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;technische_max_massa_voertuig;volgnummer_wijziging_eu_typegoedkeuring;maximum_massa_samenstelling;bruto_bpm;aantal_zitplaatsen;cilinderinhoud;toegestane_maximum_massa_voertuig;maximum_massa_trekken_ongeremd;maximum_trekken_massa_geremd;catalogusprijs;type;typegoedkeuringsnummer;variant;uitvoering;aantal_rolstoelplaatsen;zuinigheidsclassificatie;maximum_ondersteunende_snelheid;maximale_constructiesnelheid;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt;europese_voertuigcategorie_toevoeging;europese_uitvoeringcategorie_toevoeging;prijs_per_cilinder
01HZL5;Personenauto;BMW;3ER REIHE;20230312;20200320;cabriolet;BEIGE;Niet geregistreerd;4;1570;1670;20090406;20090406;Geen verstrekking in Open Data;Ja;2;4;M1;op r. schroefveerkoker onder motorkap;;0.07;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-03-12T00:00:00.000;2020-03-20T00:00:00.000;2009-04-06T00:00:00.000;2009-04-06T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;458;0;2025;0;3500;14687;4;1995;2025;720;1400;64296.0;392C;e1*2001/116*0346*10;WK71;AA;0;B;;;;;;;16074.0
01JBJ8;Personenauto;BMW;3ER REIHE;20231008;20201128;stationwagen;ZWART;Niet geregistreerd;4;1480;1580;20090414;20090414;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.08;276;Nee;Ja;Nee;2022;Logisch;00;Ja;2023-10-08T00:00:00.000;2020-11-28T00:00:00.000;2009-04-14T00:00:00.000;2009-04-14T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;452;0;2045;0;3720;11770;5;1995;2045;745;1600;49566.0;390L;e1*2001/116*0308*10;UX31;5A;0;B;;;;;;;12391.5
01JBL8;Personenauto;BMW;3ER REIHE;20230415;20201128;sedan;BEIGE;Niet geregistreerd;4;1365;1465;20090415;20090415;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.07;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-04-15T00:00:00.000;2020-11-28T00:00:00.000;2009-04-15T00:00:00.000;2009-04-15T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;453;0;1910;0;3385;7828;5;1995;1910;695;1400;39114.0;390L;e1*2001/116*0308*11;PF51;AB;0;A;;;;;;;9778.5
01JBX8;Personenauto;BMW;5ER REIHE;20230528;20140805;stationwagen;GRIJS;Niet geregistreerd;4;1595;1695;20090416;20090416;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.07;289;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-05-28T00:00:00.000;2014-08-05T00:00:00.000;2009-04-16T00:00:00.000;2009-04-16T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;484;0;2220;0;4080;14510;5;1995;2220;750;1800;60458.0;560L;e1*2001/116*0230*15;PX31;5I;0;B;;;;;;;15114.5
01JDG5;Personenauto;BMW;1ER REIHE;20230512;20191112;stationwagen;GRIJS;Niet geregistreerd;4;1240;1340;20090427;20090427;Geen verstrekking in Open Data;Ja;2;4;M1;op r. schroefveerkoker onder motorkap;;0.07;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-05-12T00:00:00.000;2019-11-12T00:00:00.000;2009-04-27T00:00:00.000;2009-04-27T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1765;0;3040;5432;5;1995;1765;650;1200;27508.0;187;e1*2001/116*0287*16;UK31;AJ;0;B;;;;;;;6877.0
01JDP5;Personenauto;BMW;1ER REIHE;20230520;20200829;stationwagen;ZWART;Niet geregistreerd;4;1275;1375;20090423;20090423;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.08;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-05-20T00:00:00.000;2020-08-29T00:00:00.000;2009-04-23T00:00:00.000;2009-04-23T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1800;0;3075;6915;5;1995;1800;670;1200;33403.0;187;e1*2001/116*0287*16;UE51;AL;0;B;;;;;;;8350.75
01JDS8;Personenauto;BMW;X REIHE;20221123;20200211;MPV;ZWART;Niet geregistreerd;4;1725;1825;20090428;20090428;Geen verstrekking in Open Data;Ja;4;4;M1;by r. schroefveerkoker onder motorkap;;0.07;279;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-11-23T00:00:00.000;2020-02-11T00:00:00.000;2009-04-28T00:00:00.000;2009-04-28T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;457;0;2265;0;4340;14911;5;1995;2265;720;2000;62280.0;X83;e1*2001/116*0249*11;PE11;AL;0;D;;;;;;;15570.0
01JDV7;Personenauto;BMW;3ER REIHE;20230602;20201209;cabriolet;ZWART;Niet geregistreerd;4;1570;1670;20090505;20090505;Geen verstrekking in Open Data;Ja;2;4;M1;op r. schroefveerkoker onder motorkap;;0.07;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-06-02T00:00:00.000;2020-12-09T00:00:00.000;2009-05-05T00:00:00.000;2009-05-05T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;458;0;2025;0;3500;12922;4;1995;2025;720;1400;57280.0;392C;e1*2001/116*0346*07;WK71;AA;0;B;;;;;;;14320.0
01JFR2;Personenauto;BMW;1ER REIHE;20220515;20220128;stationwagen;ZWART;Niet geregistreerd;4;1230;1330;20090507;20090507;Geen verstrekking in Open Data;Ja;2;4;M1;r. schroefveerkoker;;0.07;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-05-15T00:00:00.000;2022-01-28T00:00:00.000;2009-05-07T00:00:00.000;2009-05-07T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1755;0;3030;5155;4;1599;1755;650;1200;26407.0;187;e1*2001/116*0287*16;UB71;AI;0;B;;;;;;;6601.75
01JGK8;Personenauto;BMW;5ER REIHE;20230714;20180627;sedan;ZWART;Niet geregistreerd;4;1465;1565;20090519;20090519;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.08;289;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-07-14T00:00:00.000;2018-06-27T00:00:00.000;2009-05-19T00:00:00.000;2009-05-19T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;484;0;2030;0;3890;11506;5;1995;2030;750;1800;53735.0;560L;e1*2001/116*0230*15;NT31;AD;0;A;;;;;;;13433.75
01JGP1;Personenauto;BMW;3ER REIHE;20230522;20150713;sedan;ZWART;Niet geregistreerd;4;1345;1445;20090515;20090515;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.09;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-05-22T00:00:00.000;2015-07-13T00:00:00.000;2009-05-15T00:00:00.000;2009-05-15T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;453;0;1890;0;3365;9843;5;1995;1890;695;1400;47123.0;390L;e1*2001/116*0308*11;PG31;AA;0;A;;;;;;;11780.75
01JGT4;Personenauto;BMW;1ER REIHE;20230323;20180303;stationwagen;WIT;Niet geregistreerd;4;1240;1340;20090522;20090522;Geen verstrekking in Open Data;Ja;2;4;M1;op r. schroefveerkoker onder motorkap;;0.07;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-03-23T00:00:00.000;2018-03-03T00:00:00.000;2009-05-22T00:00:00.000;2009-05-22T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1765;0;3040;5133;4;1995;1765;650;1200;26319.0;187;e1*2001/116*0287*16;UK31;AI;0;B;;;;;;;6579.75
01JHP1;Personenauto;BMW;3ER REIHE;20230725;20180720;cabriolet;GRIJS;Niet geregistreerd;4;1600;1700;20090529;20090529;Geen verstrekking in Open Data;Ja;2;4;M1;op r. schroefveerkoker onder motorkap;;0.07;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-07-25T00:00:00.000;2018-07-20T00:00:00.000;2009-05-29T00:00:00.000;2009-05-29T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;458;0;2055;0;3630;14276;4;1995;2055;720;1500;62661.0;392C;e1*2001/116*0346*07;WK71;AB;0;B;;;;;;;15665.25
01JJF3;Personenauto;BMW;3ER REIHE;20231007;20191012;stationwagen;ZWART;Niet geregistreerd;4;1405;1505;20090605;20090605;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.07;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-10-07T00:00:00.000;2019-10-12T00:00:00.000;2009-06-05T00:00:00.000;2009-06-05T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;453;0;1970;0;3295;7795;5;1995;1970;695;1250;38983.0;390L;e1*2001/116*0308*11;US31;AA;0;A;;;;;;;9745.75
01JJR4;Personenauto;BMW;Z SERIES;20230708;20210909;cabriolet;ZWART;Niet geregistreerd;6;1500;1600;20090613;20090613;Geen verstrekking in Open Data;Ja;2;4;M1;r. schroefveerkoker;;0.14;250;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-07-08T00:00:00.000;2021-09-09T00:00:00.000;2009-06-13T00:00:00.000;2009-06-13T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1855;0;0;20332;2;2979;1855;;;80413.0;Z89;e1*2001/116*0499*00;LM71;5B;0;E;;;;;;;13402.166666666666
01JJX7;Personenauto;BMW;Z SERIES;20221201;20131221;cabriolet;ZWART;Niet geregistreerd;6;1500;1600;20090612;20090612;Geen verstrekking in Open Data;Ja;2;4;M1;r. schroefveerkoker;;0.14;250;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-12-01T00:00:00.000;2013-12-21T00:00:00.000;2009-06-12T00:00:00.000;2009-06-12T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1855;0;0;19825;2;2979;1855;;;78396.0;Z89;e1*2001/116*0499*00;LM71;5B;0;E;;;;;;;13066.0
01JKH3;Personenauto;BMW;1ER REIHE;20230225;20170106;stationwagen;WIT;Niet geregistreerd;4;1250;1350;20090630;20090630;Geen verstrekking in Open Data;Ja;4;4;M1;r. schroefveerkoker;;0.07;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-02-25T00:00:00.000;2017-01-06T00:00:00.000;2009-06-30T00:00:00.000;2009-06-30T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1775;0;3050;5609;5;1995;1775;650;1200;28210.0;187;e1*2001/116*0287*16;UH31;AJ;0;B;;;;;;;7052.5
01JKV3;Personenauto;BMW;1ER REIHE;20230518;20210202;stationwagen;WIT;Niet geregistreerd;4;1240;1340;20090630;20090630;Geen verstrekking in Open Data;Ja;2;4;M1;op r. schroefveerkoker onder motorkap;;0.07;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-05-18T00:00:00.000;2021-02-02T00:00:00.000;2009-06-30T00:00:00.000;2009-06-30T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1765;0;3040;5103;4;1995;1765;650;1200;26199.0;187;e1*2001/116*0287*16;UK31;AI;0;B;;;;;;;6549.75
01JLH9;Personenauto;BMW;1ER REIHE;20230531;20171111;stationwagen;WIT;Niet geregistreerd;4;1240;1340;20090703;20090703;Geen verstrekking in Open Data;Ja;2;4;M1;op r. schroefveerkoker onder motorkap;;0.07;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-05-31T00:00:00.000;2017-11-11T00:00:00.000;2009-07-03T00:00:00.000;2009-07-03T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1765;0;3040;5526;5;1995;1765;650;1200;27882.0;187;e1*2001/116*0287*16;UK31;AJ;0;B;;;;;;;6970.5
01JLS7;Personenauto;BMW;1ER REIHE;20221214;20171216;hatchback;BLAUW;Niet geregistreerd;4;1240;1340;20090706;20090706;Geen verstrekking in Open Data;Ja;2;4;M1;r. schroefveerkoker onder motorkap;;0.08;266;Nee;Nee;Nee;2021;Logisch;00;Ja;2022-12-14T00:00:00.000;2017-12-16T00:00:00.000;2009-07-06T00:00:00.000;2009-07-06T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1765;0;3040;5991;4;1995;1765;670;1200;29730.0;187;e1*2001/116*0287*13;UB91;AI;0;B;;;;;;;7432.5
01JNR2;Personenauto;BMW;3ER REIHE;20230326;20220930;sedan;GRIJS;Niet geregistreerd;4;1345;1445;20090716;20090716;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.09;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-03-26T00:00:00.000;2022-09-30T00:00:00.000;2009-07-16T00:00:00.000;2009-07-16T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;453;0;1890;0;3365;8252;5;1995;1890;695;1400;40800.0;390L;e1*2001/116*0308*11;PG31;AA;0;A;;;;;;;10200.0
01JNZ6;Personenauto;BMW;3ER REIHE;20230716;20220628;sedan;ZWART;Niet geregistreerd;4;1335;1435;20090716;20090716;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.07;276;Nee;Nee;Nee;2022;Geen oordeel;07;Ja;2023-07-16T00:00:00.000;2022-06-28T00:00:00.000;2009-07-16T00:00:00.000;2009-07-16T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;453;0;1880;0;3205;7500;5;1995;1880;695;1250;37810.0;390L;e1*2001/116*0308*11;PF51;AA;0;A;;;;;;;9452.5
01JPG4;Personenauto;BMW;3ER REIHE;20230720;20220709;stationwagen;GRIJS;Niet geregistreerd;4;1405;1505;20090720;20090720;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.08;276;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-07-20T00:00:00.000;2022-07-09T00:00:00.000;2009-07-20T00:00:00.000;2009-07-20T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;453;0;1970;0;3445;9092;5;1995;1970;695;1400;44137.0;390L;e1*2001/116*0308*11;US91;AA;0;A;;;;;;;11034.25
01JRG9;Personenauto;BMW;Z SERIES;20231027;20211027;cabriolet;ZWART;Niet geregistreerd;6;1405;1505;20090801;20090801;Geen verstrekking in Open Data;Ja;2;4;M1;r. schroefveerkoker;;0.10;250;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-10-27T00:00:00.000;2021-10-27T00:00:00.000;2009-08-01T00:00:00.000;2009-08-01T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1760;0;0;14397;2;2497;1760;;;59870.0;Z89;e1*2001/116*0499*00;LM31;5B;0;D;;;;;;;9978.333333333334
01JRT4;Personenauto;BMW;1ER REIHE;20230225;20170919;stationwagen;GRIJS;Niet geregistreerd;4;1250;1350;20090810;20090810;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.08;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-02-25T00:00:00.000;2017-09-19T00:00:00.000;2009-08-10T00:00:00.000;2009-08-10T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1775;0;3050;6693;5;1995;1775;670;1200;32519.0;187;e1*2001/116*0287*16;UE51;AJ;0;B;;;;;;;8129.75
01JRX7;Personenauto;BMW;1ER REIHE;20230801;20180721;stationwagen;WIT;Niet geregistreerd;4;1240;1340;20090813;20090813;Geen verstrekking in Open Data;Ja;2;4;M1;op r. schroefveerkoker onder motorkap;;0.07;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-08-01T00:00:00.000;2018-07-21T00:00:00.000;2009-08-13T00:00:00.000;2009-08-13T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1765;0;3040;7500;4;1995;1765;650;1200;35726.0;187;e1*2001/116*0287*16;UK31;AI;0;B;;;;;;;8931.5
01JSJ7;Personenauto;BMW;1ER REIHE;20230828;20110502;stationwagen;BRUIN;Niet geregistreerd;4;1250;1350;20090828;20090828;Geen verstrekking in Open Data;Ja;4;4;M1;r. schroefveerkoker;;0.07;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-08-28T00:00:00.000;2011-05-02T00:00:00.000;2009-08-28T00:00:00.000;2009-08-28T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1775;0;3050;6234;5;1995;1775;650;1200;30695.0;187;e1*2001/116*0287*16;UH31;AJ;0;B;;;;;;;7673.75
01JSL3;Personenauto;BMW;1ER REIHE;20230205;20210605;stationwagen;GRIJS;Niet geregistreerd;4;1240;1340;20090817;20090817;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.07;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-02-05T00:00:00.000;2021-06-05T00:00:00.000;2009-08-17T00:00:00.000;2009-08-17T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1765;0;3040;5324;5;1599;1765;650;1200;27077.0;187;e1*2001/116*0287*15;UE31;AJ;0;B;;;;;;;6769.25
01JSV3;Personenauto;BMW;1ER REIHE;20230824;20180711;cabriolet;BLAUW;Niet geregistreerd;4;1380;1480;20090820;20090820;Geen verstrekking in Open Data;Ja;2;4;M1;op r. schroefveerkoker onder motorkap;;0.07;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-08-24T00:00:00.000;2018-07-11T00:00:00.000;2009-08-20T00:00:00.000;2009-08-20T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;436;0;1845;0;3120;9063;4;1995;1845;740;1200;41940.0;182;e1*2001/116*0352*03;UM11;AA;0;B;;;;;;;10485.0
01JTB1;Personenauto;BMW;5ER REIHE;20230320;20190914;stationwagen;GRIJS;Niet geregistreerd;4;1565;1665;20090821;20090821;Geen verstrekking in Open Data;Ja;4;4;M1;op r. schroefveerkoker onder motorkap;;0.07;289;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-03-20T00:00:00.000;2019-09-14T00:00:00.000;2009-08-21T00:00:00.000;2009-08-21T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;484;0;2190;0;4050;12027;5;1995;2190;750;1800;55804.0;560L;e1*2001/116*0230*15;PT11;AD;0;A;;;;;;;13951.0
01JTJ2;Personenauto;BMW;1ER REIHE;20230424;20191220;stationwagen;WIT;Niet geregistreerd;4;1240;1340;20090901;20090901;Geen verstrekking in Open Data;Ja;2;4;M1;op r. schroefveerkoker onder motorkap;;0.07;266;Nee;Nee;Nee;2022;Logisch;00;Ja;2023-04-24T00:00:00.000;2019-12-20T00:00:00.000;2009-09-01T00:00:00.000;2009-09-01T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;0;0;424;0;1765;0;3040;5180;4;1995;1765;650;1200;26507.0;187;e1*2001/116*0287*16;UK31;AI;0;B;;;;;;;6626.75
